vnext_rank,key,player,position_forecast,position_utility,pick,tenure,age,five_year_utility_mean,five_year_utility_median,five_year_utility_p10,five_year_utility_p90,expected_games_5y_mc,expected_points_5y_mc,p_zero_meaningful_5y,p_90_any_5y_mc,p_100_any_5y_mc,p_110_any_5y_mc,exp_90_seasons_5y_mc,exp_100_seasons_5y_mc,exp_110_seasons_5y_mc,future_value_y1_mean,future_value_y2_mean,future_value_y1_p10,future_value_y1_p90,future_value_y2_p10,future_value_y2_p90
11,finn-callaghan,Finn Callaghan,MID,MID,3.0,5,23.0,1209.2777717791819,1088.7281432525333,286.4234555870039,2262.4403520037235,88.485,8094.301102805634,0.0016666666666666668,0.87,0.6916666666666667,0.35833333333333334,2.405,1.3933333333333333,0.55,363.68899321891234,279.9603484567301,6.544004212235314,776.4951694775917,0.18248938177073118,633.8691123327783
12,levi-ashcroft,Levi Ashcroft,MID,MID,5.0,2,20.0,1175.2842255594092,1074.2898594092403,229.67609186524194,2183.359384530152,95.27333333333333,8644.20874546719,0.0016666666666666668,0.8683333333333333,0.6633333333333333,0.3983333333333333,2.3333333333333335,1.3116666666666668,0.5866666666666667,182.12152538533803,254.22132178722555,0.09738443775894548,499.9905953275191,0.3796066747410792,598.8729280765511
13,colby-mckercher,Colby McKercher,MID,MID,2.0,3,21.0,1168.7373293314083,1063.8842634511802,257.75879297514854,2165.0288446227873,93.85,8527.627360604865,0.0,0.8583333333333333,0.6416666666666667,0.39666666666666667,2.368333333333333,1.2816666666666667,0.575,241.94316479174265,252.75075591644335,0.6514703267358991,606.0645579760042,0.25306992037274056,592.718530295804
14,noah-anderson,Noah Anderson,MID,MID,2.0,7,25.0,1154.7853872808623,1070.3783643723045,283.8756411612776,2149.0154558869212,82.625,7523.362470466842,0.0016666666666666668,0.8583333333333333,0.6416666666666667,0.39666666666666667,2.195,1.2483333333333333,0.5583333333333333,385.21493385656487,314.0004478969772,9.420679548943749,833.6634781316087,0.7012686403831105,759.5069160599489
15,harley-reid,Harley Reid,MID,MID,1.0,3,21.0,1148.129497091489,1065.742252987408,206.42010953063175,2241.385129022612,93.16833333333334,8435.378522883426,0.0,0.8433333333333334,0.6316666666666667,0.365,2.295,1.2466666666666666,0.5433333333333333,248.5904555833491,259.6762842170268,1.4804113563907817,607.4087807024988,0.5615619324195674,603.5679235858807
16,luke-jackson,Luke Jackson,RUC,RUC,3.0,7,25.0,1138.4355964451995,1034.9093157082734,278.3825798067822,2168.3427549910284,83.255,7415.128691201435,0.0,0.8533333333333334,0.6033333333333334,0.325,2.1683333333333334,1.1316666666666666,0.49833333333333335,415.2857724776661,278.3817764241912,28.99321789909775,877.5315976097362,0.4543542287384374,667.9300529107417
17,bailey-smith,Bailey Smith,MID,MID,7.0,8,26.0,1131.8716852741074,1041.780294368281,274.5298903069152,2060.9570989082877,79.33833333333334,7188.9902185890915,0.0,0.8733333333333333,0.6683333333333333,0.3933333333333333,2.1416666666666666,1.2366666666666666,0.575,456.04824947909367,294.2751024739028,17.603784669122135,970.5610170344017,1.0819082702880825,712.773070617976
18,zak-butters,Zak Butters,MID,MID,12.0,8,26.0,1094.7159979054995,1037.4760167581317,256.1888965092955,2032.715897288634,79.515,7163.965479579556,0.0016666666666666668,0.8683333333333333,0.6666666666666666,0.37166666666666665,2.1433333333333335,1.2166666666666666,0.5266666666666666,441.0084592214823,282.79606883385316,29.743915968689066,907.6678323284724,0.8582658924524982,669.9317285220484
19,logan-morris,Logan Morris,FWD,FWD,31.0,3,21.0,1073.8688617064547,1000.3628148925113,224.5957705804987,1988.172496791984,86.5,7087.565134327676,0.0033333333333333335,0.6766666666666666,0.41333333333333333,0.17166666666666666,1.3666666666666667,0.5733333333333334,0.19833333333333333,224.0619614766262,254.01455745922556,0.8329913395865631,561.1940282352823,0.3520673342622819,608.1523969224645
20,connor-macdonald,Connor MacDonald,MID,FWD,26.0,5,23.0,1055.626364338811,960.678571651732,239.51227428243448,1930.504855817698,79.50333333333333,6561.753949814459,0.008333333333333333,0.67,0.375,0.17,1.3616666666666666,0.5766666666666667,0.20666666666666667,280.066424276245,263.8309833762037,0.8547863331386008,672.2270973151739,0.04390364541147386,636.6172015999801
21,lachlan-ash,Lachlan Ash,DEF,DEF,4.0,7,25.0,1047.0372811356522,1019.7771793634117,176.6424439411205,1949.5199170052408,85.135,7430.712796061858,0.0016666666666666668,0.795,0.5716666666666667,0.24,1.9516666666666667,0.9966666666666667,0.335,341.8951240991202,258.0682538908083,1.3113769737392107,715.3761180989259,0.2228554106597372,583.7258323776741
22,darcy-wilmot,Darcy Wilmot,DEF,DEF,16.0,5,23.0,1038.459466360984,925.3981519904901,225.1123556604903,2052.1632780333202,91.31833333333333,7936.266885032234,0.0,0.7883333333333333,0.5283333333333333,0.2633333333333333,1.9133333333333333,0.9766666666666667,0.3516666666666667,284.1589006892887,233.04595318867015,2.2923847535837445,655.4395612891674,0.3208544827540636,564.9161273402711
23,finn-o-sullivan,Finn O'Sullivan,MID,MID,2.0,2,20.0,1033.0164599570282,919.7781407499865,194.18836029423318,2052.2143782059866,90.20666666666666,8075.637464241476,0.0,0.8166666666666667,0.605,0.3416666666666667,2.138333333333333,1.1766666666666667,0.5083333333333333,192.67103399185052,224.5925417649423,0.21306800986292448,511.39486339790363,0.29326817488999785,568.654937428118
24,caleb-serong,Caleb Serong,MID,MID,8.0,7,25.0,1027.3292147509821,929.8608763138852,231.44164893925466,1944.7275891452462,79.63166666666666,7107.34512659543,0.005,0.8483333333333334,0.5916666666666667,0.335,2.0316666666666667,1.1416666666666666,0.4683333333333333,349.4864229956646,276.610607873142,2.7628676869085957,757.8059794896526,0.1327663816804209,686.9186420234147
25,willem-duursma,Willem Duursma,MID,MID,1.0,1,19.0,1024.8624276573637,954.7074445265323,219.089691237372,1877.4277629343196,88.595,7972.677708292228,0.0,0.87,0.6616666666666666,0.37,2.1666666666666665,1.215,0.48833333333333334,175.5952396370971,197.02290727398756,0.1684849412540575,456.7367924454803,0.014658951097399588,526.1785746262103
26,kysaiah-pickett,Kysaiah Pickett,FWD,FWD,12.0,7,25.0,1023.8438951643631,952.347006403407,245.88370625379864,1911.148844603327,76.37,6246.239269810177,0.01,0.675,0.37833333333333335,0.15333333333333332,1.305,0.5316666666666666,0.17833333333333334,348.1169592536426,261.60010005261796,5.25299715048572,724.0928706004697,0.5541868774208512,619.606737647318
27,harvey-thomas,Harvey Thomas,FWD,FWD,59.0,3,21.0,1013.2234376945136,936.8228805811367,254.23071869027206,1842.4304634366786,78.95666666666666,6487.809988313329,0.0,0.68,0.39666666666666667,0.145,1.2666666666666666,0.5533333333333333,0.165,266.00415533274474,234.88960582691084,0.5920965334752094,631.6933047776391,0.02076272858168885,582.2632673488334
28,harvey-langford,Harvey Langford,MID,MID,6.0,2,20.0,1000.35945260592,895.7371138978156,217.06029919175313,1920.4293968741515,93.02666666666667,8244.758491921444,0.0,0.8316666666666667,0.595,0.3433333333333333,2.02,1.07,0.47333333333333333,155.63258149910033,210.35814770848458,0.12622137502384656,441.45676570368096,0.1376829336670062,520.4544342348837
29,bailey-humphrey,Bailey Humphrey,MID,FWD,6.0,4,22.0,941.989137194379,881.1982189937737,186.86985105257398,1772.1605346322053,78.99833333333333,6408.362054004899,0.01,0.6583333333333333,0.34833333333333333,0.14,1.1966666666666668,0.49166666666666664,0.16666666666666666,174.53295326690005,238.51941632817557,0.0,477.52688224416823,0.0745809415662285,573.4143459611395
