key,player,position,pick,tenure,age,p_meaningful,cond_games,cond_avg,exp_games,exp_avg,exp_points,p80,p90,p100,p110,p120,lead,forecast_year,games_resid_sd,avg_resid_sd,age_band,tenure_band,draft_pick_band
james-worpel,James Worpel,MID,45.0,9,27.0,0.4431818181818182,13.251980913133298,68.5724200247392,5.873036995593166,30.39004978369124,402.72835968264695,0.1521035598705501,0.0916666666666666,0.0643274853801169,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
oskar-baker,Oskar Baker,FWD,48.0,9,28.0,0.0273972602739726,8.4255785406224,44.75387981055157,0.2308377682362301,1.2261336934397689,10.3308857353802,0.001,0.001,0.001,0.001,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
kane-farrell,Kane Farrell,DEF,51.0,9,27.0,0.5538461538461539,14.467202427536282,67.98576928879822,8.01260442140471,37.65365683687286,544.7430755960252,0.1007957559681697,0.0523255813953488,0.0163043478260869,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
jack-payne,Jack Payne,DEF,54.0,9,27.0,0.0784313725490196,10.02951898365074,50.89702467142583,0.7866289398941756,3.991923503641241,40.0370725610514,0.0077294685990338,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
gryan-miers,Gryan Miers,FWD,57.0,9,27.0,0.6389891696750902,14.53595396309438,67.51920431360806,9.288317153313017,43.14404030147518,627.1397836041318,0.1521035598705501,0.0568720379146919,0.0128755364806866,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
ben-miller,Ben Miller,DEF,62.0,9,27.0,0.2717770034843205,12.692968206302767,58.02118266630893,3.4496568644307173,15.76882316366584,200.15317106722117,0.0316455696202531,0.0134357005758157,0.0060882800608828,0.0051282051282051,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,61+
brandon-zerk-thatcher,Brandon Zerk-Thatcher,DEF,65.0,9,28.0,0.043010752688172,9.447998933748943,48.50261061575728,0.4063655455375889,2.0861337899250443,19.70978982286946,0.0077294685990338,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,61+
dylan-moore,Dylan Moore,MID,66.0,9,27.0,0.4431818181818182,14.79333465077504,68.78912511052839,6.556136947502575,30.486089537620536,450.9909247235123,0.1521035598705501,0.0916666666666666,0.0643274853801169,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,61+
lloyd-meek,Lloyd Meek,RUC,68.0,9,28.0,0.2717770034843205,13.12174642573866,60.18951308685891,3.566188924068346,16.35812550792681,214.64717491542305,0.1521035598705501,0.0568720379146919,0.0163043478260869,0.0163043478260869,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,61+
tristan-xerri,Tristan Xerri,RUC,71.0,9,27.0,0.4300518134715025,13.810424094659826,71.9941496579583,5.939197926718992,30.961214619743725,427.5875043844428,0.463855421686747,0.463855421686747,0.3684210526315789,0.171875,0.0169491525423728,3,2029,5.873711606127564,17.38615574883143,27-29,6+,61+
sam-switkowski,Sam Switkowski,FWD,72.0,9,30.0,0.2098360655737705,10.492104383233956,51.148773904708015,2.2016219033671254,10.732857475086272,112.61026095897802,0.0077294685990338,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,30+,6+,61+
matt-guelfi,Matt Guelfi,FWD,75.0,9,29.0,0.043010752688172,7.881516682099209,45.33259760407934,0.3389899648214713,1.9497891442614768,15.367295667072773,0.001,0.001,0.001,0.001,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,61+
bailey-banfield,Bailey Banfield,DEF,4.0,9,28.0,0.2717770034843205,11.11667694230806,52.40554071889005,3.021257148083724,14.242620822555484,158.33061449613922,0.0077294685990338,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
liam-baker,Liam Baker,DEF,16.0,9,28.0,0.6389891696750902,13.94920627416304,64.30314837929893,8.913391734754,41.08901539038235,573.1591512827032,0.1007957559681697,0.0272479564032697,0.0128755364806866,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
brody-mihocek,Brody Mihocek,FWD,20.0,9,33.0,0.2717770034843205,8.211779388118321,44.78592450281293,2.2317727953771045,12.171784359649507,99.95200792119076,0.0077294685990338,0.0032180209171359,0.0018115942028985,0.0016090104585679,0.001,3,2029,5.873711606127564,17.38615574883143,30+,6+,11-30
joel-amartey,Joel Amartey,FWD,23.0,9,27.0,0.0784313725490196,8.848423579780366,46.20442518305092,0.6939940062572836,3.6238764849451695,32.065594139600435,0.0077294685990338,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
changkuoth-jiath,Changkuoth Jiath,DEF,80.0,9,27.0,0.043010752688172,7.802304059361637,41.93565949385724,0.3355829702951242,1.803684279305688,14.072893174233537,0.0077294685990338,0.001,0.001,0.001,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,61+
jack-buckley,Jack Buckley,DEF,80.0,9,29.0,0.0784313725490196,7.29431735029913,39.916140725276094,0.5721033215920885,3.130677703943223,22.836156694067693,0.0077294685990338,0.001,0.001,0.001,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,61+
andrew-mcgrath,Andrew McGrath,MID,1.0,10,28.0,0.7967032967032966,14.965388980308528,74.86411998544075,11.922974737058992,59.644491197191805,892.6030112985633,0.3880597014925373,0.2222222222222222,0.0643274853801169,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
tim-taranto,Tim Taranto,MID,2.0,10,28.0,0.7967032967032966,15.385787254350896,80.28620521912981,12.25790742791692,63.964284377878144,984.1408713148336,0.6492537313432836,0.514018691588785,0.2325581395348837,0.06,0.0169491525423728,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
hugh-mccluggage,Hugh McCluggage,MID,3.0,10,28.0,0.7967032967032966,16.943231541282085,80.85792277381078,13.498728425746714,64.41977363847562,1091.479140593672,0.6492537313432836,0.3142857142857143,0.196078431372549,0.06,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
ben-ainsworth,Ben Ainsworth,FWD,4.0,10,28.0,0.72,13.70788391994476,65.26621520372416,9.869676422360229,46.99167494668139,644.1564253728849,0.0824175824175824,0.0272479564032697,0.0060882800608828,0.0020855057351407,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
will-setterfield,Will Setterfield,MID,5.0,10,28.0,0.2717770034843205,10.435132688028569,63.31805787590498,2.836029092913687,17.208392035960237,179.57185424285913,0.1007957559681697,0.0568720379146919,0.0163043478260869,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
jack-scrimshaw,Jack Scrimshaw,DEF,7.0,10,28.0,0.3475177304964539,11.601042088094502,60.180481185666494,4.031567817848444,20.913784241827365,242.6216912107668,0.0316455696202531,0.0134357005758157,0.0060882800608828,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
griffin-logue,Griffin Logue,DEF,8.0,10,28.0,0.2717770034843205,11.192475772372518,54.871560160888805,3.041857526986259,14.912828197035982,166.91146829287894,0.0077294685990338,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
will-brodie,Will Brodie,MID,9.0,10,28.0,0.0051020408163265,4.278607571404884,41.13637643920677,0.0218296304663514,0.2098794716286059,0.8979918963926098,0.001,0.001,0.001,0.001,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
jack-bowes,Jack Bowes,MID,10.0,10,28.0,0.4431818181818182,12.238678823823612,65.59113904725193,5.423959933285464,29.06880025957756,355.7637101708502,0.1007957559681697,0.0568720379146919,0.0128755364806866,0.0020855057351407,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
oliver-florent,Oliver Florent,MID,11.0,10,28.0,0.7967032967032966,13.54733103274214,71.79015169974116,10.79320329531654,57.19545053001356,774.8457018969207,0.463855421686747,0.2222222222222222,0.0643274853801169,0.0051282051282051,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
jy-simpkin,Jy Simpkin,FWD,12.0,10,28.0,0.7967032967032966,14.722520919713157,70.34356667208985,11.729480952518722,56.04295146952213,825.0935254125087,0.1521035598705501,0.0568720379146919,0.0128755364806866,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
harry-perryman,Harry Perryman,MID,14.0,10,28.0,0.5220588235294118,13.318594924366272,67.88832625352336,6.953089997279452,35.44169973529529,472.0336422054173,0.1521035598705501,0.0714285714285714,0.0163043478260869,0.0051282051282051,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
todd-marshall,Todd Marshall,FWD,16.0,10,28.0,0.043010752688172,8.953373732468368,50.93881555710188,0.3850913433319728,2.19091679815492,19.61609691062396,0.0077294685990338,0.0032180209171359,0.0032180209171359,0.0016090104585679,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
jarrod-berry,Jarrod Berry,MID,17.0,10,28.0,0.7967032967032966,14.047383138901472,71.60214610775841,11.191596456817107,57.04566585508225,801.3423246800899,0.3461538461538461,0.1826086956521739,0.0643274853801169,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
sam-powell-pepper,Sam Powell-Pepper,FWD,18.0,10,28.0,0.3018867924528302,11.512028848620393,58.47317219836145,3.475329463734458,17.652278399505345,203.21353817898407,0.0208816705336426,0.0134357005758157,0.0060882800608828,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
timothy-english,Timothy English,RUC,19.0,10,29.0,0.6389891696750902,13.696280507162848,72.0989453797771,8.751774908909113,46.07044524267346,630.9937411335419,0.463855421686747,0.3142857142857143,0.196078431372549,0.06,0.0169491525423728,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
isaac-cumming,Isaac Cumming,DEF,20.0,10,28.0,0.3018867924528302,12.10379158475261,59.13666528117663,3.653974818038524,17.85257819809106,216.0838857601925,0.0208816705336426,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
will-hayward,Will Hayward,FWD,21.0,10,28.0,0.7547169811320755,13.196500640494444,63.4031581326737,9.95962312490147,47.8514401001311,631.4715599299617,0.1007957559681697,0.0272479564032697,0.0060882800608828,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
jordan-ridley,Jordan Ridley,DEF,22.0,10,28.0,0.25,10.672378281888026,61.183625880018944,2.6680945704720065,15.295906470004736,163.24370001226907,0.0529801324503311,0.0272479564032697,0.0128755364806866,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
ben-long,Ben Long,FWD,25.0,10,29.0,0.3512539467566005,11.983219544022068,55.99632770496076,4.209153159688581,19.66893111024344,235.6971196902928,0.0077294685990338,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
zac-fisher,Zac Fisher,FWD,27.0,10,28.0,0.1477272727272727,8.775524601150472,53.12630521405056,1.2963843160790471,7.848204179348379,68.87210885072365,0.0077294685990338,0.0032180209171359,0.0032180209171359,0.0016090104585679,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
patrick-lipinski,Patrick Lipinski,MID,28.0,10,28.0,0.4431818181818182,13.184218129197234,65.80443492768627,5.84300576180332,29.163329115679144,384.4956924346825,0.1007957559681697,0.0568720379146919,0.0128755364806866,0.0051282051282051,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
shai-bolton,Shai Bolton,FWD,29.0,10,28.0,0.7967032967032966,14.544713745877772,71.41322008604973,11.587821390946576,56.8951478707539,827.5236393095028,0.1521035598705501,0.0916666666666666,0.0163043478260869,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
willem-drew,Willem Drew,MID,33.0,10,28.0,0.5220588235294118,13.380125956118702,67.10414990995442,6.985212815326676,35.032313555932085,468.736767912616,0.2688172043010752,0.1521739130434782,0.0163043478260869,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
sean-darcy,Sean Darcy,RUC,38.0,10,28.0,0.2717770034843205,10.875327410470785,61.946545052553866,2.9556638955286454,16.835646390589552,183.0931666645721,0.1007957559681697,0.0916666666666666,0.0643274853801169,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
josh-battle,Josh Battle,FWD,39.0,10,28.0,0.6389891696750902,14.158597610194937,67.1063433326834,9.04719053070218,42.88022660608289,607.1238739495026,0.1007957559681697,0.0272479564032697,0.0128755364806866,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
thomas-stewart,Thomas Stewart,DEF,40.0,10,33.0,0.6389891696750902,12.28901412506751,63.74081795996782,7.852546931902344,40.729692342650914,500.5277645084912,0.1521035598705501,0.0714285714285714,0.0128755364806866,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,30+,6+,31-60
brennan-cox,Brennan Cox,FWD,41.0,10,28.0,0.3475177304964539,12.340373045749804,60.52419163914367,4.288498434338584,21.03322971856766,259.5579010840761,0.0208816705336426,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
esava-ratugolea,Esava Ratugolea,FWD,43.0,10,28.0,0.2098360655737705,9.694914789409728,52.068650047660206,2.034342775482697,10.925880665738536,105.92548205359432,0.0077294685990338,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
darcy-cameron,Darcy Cameron,RUC,48.0,10,31.0,0.3809523809523809,11.747948173728725,60.10338521363698,4.475408828087133,22.896527700433136,268.9872207830326,0.1851851851851851,0.0916666666666666,0.0643274853801169,0.0129870129870129,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,30+,6+,31-60
lewis-young,Lewis Young,DEF,49.0,10,28.0,0.043010752688172,9.369911131923237,49.72594374467656,0.4030069304053005,2.138750268588239,20.03989995004876,0.001,0.001,0.001,0.001,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
elliot-himmelberg,Elliott Himmelberg,FWD,51.0,10,28.0,0.0051020408163265,5.8497291961474565,38.60014554629742,0.0298455571232013,0.1969395180933541,1.152042848865904,0.001,0.001,0.001,0.001,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
jack-graham,Jack Graham,MID,53.0,10,28.0,0.2717770034843205,10.912273800392564,61.87987250489268,2.96570507467115,16.817526325371528,183.517451907764,0.1007957559681697,0.0568720379146919,0.0163043478260869,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
josh-daicos,Josh Daicos,MID,57.0,10,28.0,0.6389891696750902,14.333079770045616,70.65437921635086,9.15868274114828,45.14738310936499,647.1010435153385,0.2688172043010752,0.1826086956521739,0.0643274853801169,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,31-60
luke-ryan,Luke Ryan,DEF,65.0,10,30.0,0.72,14.605198079777145,70.55708088327579,10.515742617439544,50.80109823595856,741.960102406392,0.1904761904761904,0.0916666666666666,0.0643274853801169,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,30+,6+,61+
nick-larkey,Nick Larkey,FWD,72.0,10,28.0,0.2717770034843205,11.33368003356354,55.00312717939535,3.080233597971972,14.948585087083057,169.42248033149892,0.0208816705336426,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,61+
harry-morrison,Harry Morrison,MID,73.0,10,28.0,0.0784313725490196,9.155532297362324,53.201968929333376,0.7180809644990058,4.172703445437912,38.20332116202185,0.0208816705336426,0.0134357005758157,0.0128755364806866,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,61+
mitchell-lewis,Mitchell Lewis,FWD,75.0,10,28.0,0.0784313725490196,9.114990064549714,49.43438821475119,0.7149011815333108,3.877206918804015,35.340702543102,0.0077294685990338,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,61+
jake-waterman,Jake Waterman,FWD,76.0,10,28.0,0.2098360655737705,10.678735359277225,56.10883793839595,2.240783813094237,11.773657796909314,125.72777582388548,0.0208816705336426,0.0134357005758157,0.0060882800608828,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,61+
sam-draper,Sam Draper,RUC,1.0,10,28.0,0.1477272727272727,7.627100216443118,49.10920030556659,1.1267307137927334,7.254768226958701,55.33284431408136,0.1007957559681697,0.0568720379146919,0.0128755364806866,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
tyson-stengle,Tyson Stengle,FWD,5.0,10,28.0,0.2098360655737705,10.909824537365802,51.56578713237128,2.289274657021021,10.820361890071352,118.04824965147824,0.0077294685990338,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
peter-ladhams,Peter Ladhams,RUC,8.0,10,28.0,0.0273972602739726,5.018245341754414,41.46778092655459,0.1374861737466962,1.1361035870288927,5.701246533358222,0.0077294685990338,0.0077294685990338,0.0060882800608828,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
rowan-marshall,Rowan Marshall,RUC,9.0,10,31.0,0.4431818181818182,11.751510859293218,61.57632519674102,5.208055949004948,27.289507757646582,320.69294675875034,0.25,0.1826086956521739,0.0643274853801169,0.0058055152394775,0.0011560693641618,3,2029,5.873711606127564,17.38615574883143,30+,6+,1-10
cameron-zurhaar,Cameron Zurhaar,FWD,10.0,10,28.0,0.4242424242424242,11.270059428655264,55.9284596792793,4.7812373333689,23.727225318482127,267.4072394163874,0.0208816705336426,0.0032180209171359,0.0032180209171359,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,1-10
jack-henry,Jack Henry,DEF,14.0,10,28.0,0.4242424242424242,11.343186513519068,55.92705646274817,4.812260945129301,23.726630014499225,269.1355895917243,0.0529801324503311,0.0134357005758157,0.0060882800608828,0.0020855057351407,0.001,3,2029,5.873711606127564,17.38615574883143,27-29,6+,11-30
